n1;SYMBOL;ROUR;CZAS_AG;CZAS_AE;PI0;PI1A;PI1B;PI1C;PI2A;PI2B;PI2C;PI3A;PI3B;PI3C;PI4;PI5A;PI6A;PI5B;PI6B;PI5C;PI6C;PI5D;PI6D;PI5E;PI6E;PI5F;PI6F;PI5G;PI6G;PIM1;PIM2A;PIM2B;CZAS_AJ;CZAS_AH;PIM2BT1;PIM2BT2;PIM2BT3;PIM2BT4;PIM2BT5;PIM2BT6;PIM2BT7;PIM2BT8;survid;idenresp;respid;tydzien;databad;dzientyg;okregsmg;proba;ankieter;czaswmin;zgoda;kodgus;gmina;nts;powiat;region44;wojew49;wojew16;makrogus;region17;region7;ludnosc;klasawlk;wlkmsc4;wybrmta;plec;dataurod;rokurodz;zodiak;wiek;wiekco5;wiekco10;wiek4kat;plecwiek;stancyw;stancyw3;eduk12;eduk;eduk4;eduk4u;sytzaw;sytprc;sytdor;sytbez;syteme;sytucz;sytdom;syturl;sytinn;prac;prac1;isco2;isco;zawod;status;wlas;kier;dosobkat;dosobpln;wlkgosp;wlkgosp5;wlkgosp6;osob1575;dziecima;dzcisamo;faza_zyc;dzcigosp;dzci0002;dzci0306;dzci0714;dzci1517;dzre0002;dzre0306;dzre0714;dzre1517;dzre1824;dzre2560;ldzci00;ldzci01;ldzci02;ldzci03;ldzci04;ldzci05;ldzci06;ldzci07;ldzci08;ldzci09;ldzci10;ldzci11;ldzci12;ldzci13;ldzci14;ldzci15;ldzci16;ldzci17;ldzre00;ldzre01;ldzre02;ldzre03;ldzre04;ldzre05;ldzre06;ldzre07;ldzre08;ldzre09;ldzre10;ldzre11;ldzre12;ldzre13;ldzre14;ldzre15;ldzre16;ldzre17;ldzre18;ldzre19;ldzre20;ldzre21;ldzre22;ldzre23;ldzre24;ldzre25;ldzre26;ldzre27;ldzre28;ldzre29;ldzre30;ldzre31;ldzre32;ldzre33;ldzre34;ldzre35;ldzre36;ldzre37;ldzre38;ldzre39;ldzre40;ldzre41;ldzre42;ldzre43;ldzre44;ldzre45;ldzre46;ldzre47;ldzre48;ldzre49;ldzre50;ldzre51;ldzre52;ldzre53;ldzre54;ldzre55;ldzre56;ldzre57;ldzre58;ldzre59;ldzre60;dzieci00;dzieci01;dzieci02;dzieci03;dzieci04;dzieci05;dzieci06;dzieci07;dzieci08;dzieci09;dzieci10;dzieci11;dzieci12;dzieci13;dzieci14;dzieci15;dzieci16;dzieci17;dzcire00;dzcire01;dzcire02;dzcire03;dzcire04;dzcire05;dzcire06;dzcire07;dzcire08;dzcire09;dzcire10;dzcire11;dzcire12;dzcire13;dzcire14;dzcire15;dzcire16;dzcire17;dzcire18;dzcire19;dzcire20;dzcire21;dzcire22;dzcire23;dzcire24;dzcire25;dzcire26;dzcire27;dzcire28;dzcire29;dzcire30;dzcire31;dzcire32;dzcire33;dzcire34;dzcire35;dzcire36;dzcire37;dzcire38;dzcire39;dzcire40;dzcire41;dzcire42;dzcire43;dzcire44;dzcire45;dzcire46;dzcire47;dzcire48;dzcire49;dzcire50;dzcire51;dzcire52;dzcire53;dzcire54;dzcire55;dzcire56;dzcire57;dzcire58;dzcire59;dzcire60;pozycja;zakupy;g_kto;g_plec;g_wiek;g_wiek5;g_wiek10;g_eduk12;g_eduk;g_eduk4;g_eduk4u;g_sytzaw;g_sytprc;g_sytdor;g_sytbez;g_syteme;g_sytucz;g_sytdom;g_syturl;g_sytinn;g_prac;g_prac1;g_isco2;g_isco;g_zawod;g_status;g_wlas;g_kier;d_kto;d_plec;d_wiek;d_wiek5;d_wiek10;d_eduk12;d_eduk;d_eduk4;d_eduk4u;d_sytzaw;d_sytprc;d_sytdor;d_sytbez;d_syteme;d_sytucz;d_sytdom;d_syturl;d_sytinn;d_prac;d_prac1;d_isco2;d_isco;d_zawod;d_status;d_wlas;d_kier;klasspol;dgospkat;dgosppln;dnaospln;dnaoskat;sytmat;gosppies;gosp_kot;gosp_tel;gospkomo;gospkomp;gosp_cd;gosp_vcr;gospogro;gospweek;tv_kabel;tv_satel;gospsmch;smch_ile;smchsegm;smchmark;smchmodl;jezykczy;jezykjak;jezykang;jezyknie;jezykfra;jezykros;os01rour;os01plec;os01pokr;os01wiek;os02rour;os02plec;os02pokr;os02wiek;os03rour;os03plec;os03pokr;os03wiek;os04rour;os04plec;os04pokr;os04wiek;os05rour;os05plec;os05pokr;os05wiek;os06rour;os06plec;os06pokr;os06wiek;os07rour;os07plec;os07pokr;os07wiek;os08rour;os08plec;os08pokr;os08wiek;os09rour;os09plec;os09pokr;os09wiek;os10rour;os10plec;os10pokr;os10wiek;os11rour;os11plec;os11pokr;os11wiek;os12rour;os12plec;os12pokr;os12wiek;WAGAPRB;WAGAPOP;WGOSPPRB;WGOSPPOP;Q1;Q2;Q3
177501;OMNI05C/2011v3;1981;0940:08;0940:08;1;2;2;2;9;9;9;2;2;2;9;2;9;2;9;2;9;1;2;1;2;2;9;2;9;1;1;2;0943:25;0943:25; ; ; ; ; ; ; ; ;11R-000-5C;16-5940-030;11R-000-5C*16-5940-030;595;20110523;1;16;2;160528;50;1;69541;1811032;5.3.18.36.11.03.2;1811;24;69;18;8;13;3;7;1;1;99;2;19810913;1981;7;29;3;2;2;6;3;2;7;6;3;3;1;1;0;0;0;0;0;0;0;1;9;91;9132;8;5;2;2;8;1500;3;2;3;2;1;2;4;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;2;29;3;2;7;6;3;3;1;1;0;0;0;0;0;0;0;1;9;91;9132;8;5;2;2;1;2;29;3;2;7;6;3;3;1;1;0;0;0;0;0;0;0;1;9;91;9132;8;5;2;2;5;12;2750;917;7;3;1;0;0;1;1;0;0;1;0;1;0;1;1;1;26;2636;2;0;0;0;0;0;1976;1;1;34;1981;2;0;29;2009;1;2;2;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;1,34892431672728;40603,05259518;,8085337528;11406,699964;1;3;2
177511;OMNI05C/2011v3;1981;1100:36;1100:36;1;2;2;2;9;9;9;2;2;2;9;2;9;2;9;2;9;2;9;2;9;2;9;2;9;1;2;9;1102:49;1102:49; ; ; ; ; ; ; ; ;11R-000-5C;16-5940-031;11R-000-5C*16-5940-031;595;20110523;1;16;2;160528;37;1;69541;1811032;5.3.18.36.11.03.2;1811;24;69;18;8;13;3;7;1;1;99;2;19810730;1981;6;29;3;2;2;6;3;2;7;6;3;3;7;0;0;0;0;0;0;1;0;1;1;52;5220;6;10;2;2;7;1300;3;2;3;2;1;2;4;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;1;33;4;3;4;3;2;2;1;1;0;0;0;0;0;0;0;1;9;83;8324;7;4;2;2;1;2;29;3;2;7;6;3;3;7;0;0;0;0;0;0;1;0;1;1;52;5220;6;10;2;2;4;12;2750;917;7;3;1;0;1;0;1;0;0;1;0;0;1;1;1;2;24;2468;2;0;0;0;0;0;1978;1;1;33;1981;2;0;29;2011;1;2;0;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;1,34892431672728;40603,05259518;,8085337528;11406,699964;1;2;2
177561;OMNI05C/2011v3;1955;1515:12;1515:12;2;2;2;2;9;9;9;2;2;2;9;9;9;9;9;2;9;9;9;9;9;9;9;9;9;9;9;9;1515:53;1515:53; ; ; ; ; ; ; ; ;11R-000-5C;25-5940-003;11R-000-5C*25-5940-003;595;20110523;1;25;2;259646;40;1;1175;1434021;5.1.14.29.34.02.1;1434;20;1;14;1;15;1;26;4;2;99;2;19550726;1955;6;55;9;5;3;7;3;2;4;3;2;2;1;1;0;0;0;0;0;0;0;1;9;52;5220;5;3;1;2;10;1900;2;1;2;2;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;2;55;9;5;4;3;2;2;1;1;0;0;0;0;0;0;0;1;9;52;5220;5;3;1;2;2;1;58;9;5;4;3;2;2;4;0;0;0;1;0;0;0;0;1;1;71;7136;7;7;2;2;3;12;2750;1375;9;3;1;0;0;1;1;1;1;0;0;1;0;1;1;4;4;400;1;1;0;0;0;2;1952;1;1;58;1955;2;0;55;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;,99291086651724;29886,93408192;1,3633418442;19233,867863;1;5;9
177571;OMNI05C/2011v3;1981;1633:52;1633:52;1;2;2;2;9;9;9;2;2;2;9;2;9;2;9;1;2;2;9;1;2;2;9;2;9;1;1;2;1636:07;1636:07; ; ; ; ; ; ; ; ;11R-000-5C;25-5940-006;11R-000-5C*25-5940-006;595;20110523;1;25;2;259646;45;2;1175;1434021;5.1.14.29.34.02.1;1434;20;1;14;1;15;1;26;4;2;99;2;19810520;1981;3;30;4;3;2;6;3;2;6;5;3;3;6;0;0;0;0;0;1;0;0;1;1;41;4190;4;10;2;2;0;0;4;3;4;2;1;2;4;2;1;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;1;32;4;3;4;3;2;2;1;1;0;0;0;0;0;0;0;1;9;74;7442;5;3;1;1;1;2;30;4;3;6;5;3;3;6;0;0;0;0;0;1;0;0;1;1;41;4190;4;10;2;2;3;12;2750;688;6;3;0;0;0;1;1;1;1;0;0;0;1;1;1;3;48;4800;1;3;2;0;0;0;1979;1;1;32;1981;2;0;30;1999;1;2;12;2009;2;2;2;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;1,173723351638;35329,4476108;1,2032648886;16975,520827;1;2;2
177581;OMNI05C/2011v3;1956;1115:15;1115:15;1;2;2;2;9;9;9;2;2;2;9;2;9;2;9;2;9;2;9;2;9;2;9;2;9;1;1;2;1115:37;1115:37; ; ; ; ; ; ; ; ;11R-000-5C;06-5940-005;11R-000-5C*06-5940-005;595;20110523;1;6;2;61430;40;1;7101;2461011;5.2.24.44.61.01.1;2461;32;7;24;3;4;4;175;6;3;7;1;99999998;1956;98;54;8;5;3;3;3;2;6;5;3;3;1;1;0;0;0;0;0;0;0;1;9;83;8324;7;4;2;2;8;1500;2;1;2;2;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;1;54;8;5;6;5;3;3;1;1;0;0;0;0;0;0;0;1;9;83;8324;7;4;2;2;2;2;52;8;5;4;3;2;2;1;1;0;0;0;0;0;0;0;1;9;52;5220;6;4;2;2;4;12;2750;1375;9;2;0;0;1;1;1;0;0;0;0;0;1;1;1;3;84;8424;2;0;0;0;0;0;1956;1;0;54;1959;2;1;52;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;1,29032968226682;38839,33539082;1,3268905368;18719,617065;1;4;9
177781;OMNI05C/2011v3;1941;1110:47;1110:47;1;2;2;2;9;9;9;2;2;2;9;2;9;2;9;2;9;2;9;2;9;2;9;2;9;1;1;2;1111:57;1111:57; ; ; ; ; ; ; ; ;11R-000-5C;05-5940-004;11R-000-5C*05-5940-004;595;20110523;1;5;1;50328;90;2;17101;2861011;5.6.28.54.61.01.1;2861;35;17;28;5;3;7;126;6;3;17;1;99999998;1941;98;69;11;6;4;4;3;2;6;5;3;3;4;0;0;0;1;0;0;0;0;1;1;31;3115;3;7;2;1;98;99998;2;1;2;2;1;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;1;69;11;6;6;5;3;3;4;0;0;0;1;0;0;0;0;1;1;31;3115;3;7;2;1;2;2;67;11;6;7;6;3;3;4;0;0;0;1;0;0;0;0;1;1;52;5220;6;7;2;2;2;12;2750;1375;9;3;0;0;0;1;1;1;0;0;1;1;0;1;1;3;84;8424;1;1;0;0;0;2;1941;1;0;69;1944;2;1;67;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;,8270047688395;24893,10757413;,7429485076;10481,430967;1;5;9
178002;OMNI05C/2011v3;1977;1441:14;1441:14;2;2;2;2;9;9;9;2;2;2;9;9;9;9;9;2;9;9;9;9;9;9;9;9;9;9;9;9;1443:23;1443:23; ; ; ; ; ; ; ; ;11R-000-5C;27-5940-048;11R-000-5C*27-5940-048;595;20110523;1;27;2;270207;28;1;97757;811102;5.4.08.14.11.10.2;811;11;97;8;4;17;6;12;1;1;99;1;19770916;1977;7;33;4;3;2;2;3;2;4;3;2;2;1;1;0;0;0;0;0;0;0;1;9;61;6130;9;6;1;2;12;2750;3;2;3;2;1;2;6;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;1;33;4;3;4;3;2;2;1;1;0;0;0;0;0;0;0;1;9;61;6130;9;6;1;2;1;1;33;4;3;4;3;2;2;1;1;0;0;0;0;0;0;0;1;9;61;6130;9;6;1;2;6;12;2750;917;7;3;1;1;0;1;1;1;0;0;0;0;1;1;1;3;84;8424;2;0;0;0;0;0;1974;2;1;36;1977;1;0;33;2001;1;2;10;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;,63173071559984;19015,29622783;,7455661735;10518,360692;2;9;9
178031;OMNI05C/2011v3;1995;1707:35;1707:35;2;2;2;2;9;9;9;2;2;2;9;9;9;9;9;2;9;9;9;9;9;9;9;9;9;9;9;9;1708:01;1708:01; ; ; ; ; ; ; ; ;11R-000-5C;27-5940-052;11R-000-5C*27-5940-052;595;20110523;1;27;1;270207;15;1;97757;811102;5.4.08.14.11.10.2;811;11;97;8;4;17;6;12;1;1;99;1;99999998;1994;98;16;1;1;1;1;1;1;3;2;1;1;5;0;0;0;0;1;0;0;0;2;2;99;9999;99;8;9;9;3;500;4;3;4;4;0;2;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;45;7;4;4;3;2;2;1;1;0;0;0;0;0;0;0;1;9;92;9211;8;5;2;2;3;1;45;7;4;4;3;2;2;1;1;0;0;0;0;0;0;0;1;9;92;9211;8;5;2;2;5;12;2750;688;6;4;1;1;0;1;1;1;1;1;0;0;1;1;1;98;98;9998;2;0;0;0;0;0;1965;1;3;45;1970;2;3;41;1994;1;0;16;1994;2;4;16;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;,61274812860835;18443,91429895;,7821319293;11034,226114;2;9;9
178141;OMNI05C/2011v3;1973;1824:37;1824:37;1;1;2;2;2;9;9;2;2;1;2;2;9;2;9;2;9;2;9;2;9;2;9;2;9;1;2;9;1825:57;1825:57; ; ; ; ; ; ; ; ;11R-000-5C;16-5940-019;11R-000-5C*16-5940-019;595;20110523;1;16;1;160117;50;1;69101;1863011;5.3.18.35.63.01.1;1863;24;69;18;8;13;3;178;6;3;69;1;19731121;1973;9;37;5;3;2;2;1;1;11;9;4;4;1;1;0;0;0;0;0;0;0;1;9;52;5220;6;4;2;2;12;2750;1;1;1;1;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;1;37;5;3;11;9;4;4;1;1;0;0;0;0;0;0;0;1;9;52;5220;6;4;2;2;1;1;37;5;3;11;9;4;4;1;1;0;0;0;0;0;0;0;1;9;52;5220;6;4;2;2;4;12;2750;2750;14;7;0;0;0;1;1;1;0;0;0;1;0;0;0;99;99;9999;2;0;0;0;0;0;1973;1;0;37;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;,74618121668113;22460,29285019;,8934814675;12605,132422;1;1;2
178361;OMNI05C/2011v3;1975;1814:14;1814:14;1;2;2;2;9;9;9;2;2;2;9;1;3;3;9;3;9;3;9;1;2;2;9;2;9;1;1;2;1815:09;1815:09; ; ; ; ; ; ; ; ;11R-000-5C;27-5940-042;11R-000-5C*27-5940-042;595;20110523;1;27;2;270271;55;1;97353;810021;5.4.08.14.10.02.1;810;11;97;8;4;17;6;26;4;2;99;1;19751015;1975;8;35;5;3;2;2;3;2;6;5;3;3;1;1;0;0;0;0;0;0;0;1;9;51;5164;6;4;2;1;12;2750;3;2;3;2;1;2;6;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;1;35;5;3;6;5;3;3;1;1;0;0;0;0;0;0;0;1;9;51;5164;6;4;2;1;1;1;35;5;3;6;5;3;3;1;1;0;0;0;0;0;0;0;1;9;51;5164;6;4;2;1;4;12;2750;917;7;7;0;0;0;1;1;0;0;0;0;0;1;1;1;3;84;8424;2;0;0;0;0;0;1975;1;0;35;1975;2;1;35;1998;2;2;12;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;1,39463452868156;41978,94456859;1,0159658531;14333,127862;1;3;2
178441;OMNI05C/2011v3;1965;1314:24;1314:24;2;2;2;2;9;9;9;2;2;2;9;9;9;9;9;2;9;9;9;9;9;9;9;9;9;9;9;9;1314:33;1314:33; ; ; ; ; ; ; ; ;11R-000-5C;07-5940-026;11R-000-5C*07-5940-026;595;20110523;1;7;2;70174;40;1;73569;1018042;5.1.10.18.18.04.2;1018;12;73;10;1;9;1;5;1;1;99;1;19650212;1965;12;46;7;4;3;3;3;2;4;3;2;2;1;1;0;0;0;0;0;0;0;1;9;61;6130;9;6;1;2;9;1700;3;2;3;3;1;2;7;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;1;46;7;4;4;3;2;2;1;1;0;0;0;0;0;0;0;1;9;61;6130;9;6;1;2;1;1;46;7;4;4;3;2;2;1;1;0;0;0;0;0;0;0;1;9;61;6130;9;6;1;2;6;12;2750;917;7;4;1;1;1;1;0;1;1;1;0;0;1;1;1;3;84;8424;2;0;0;0;0;0;1965;1;0;46;1967;2;1;43;1990;1;2;20;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;1,08711665529291;32722,55840049;,587012153;8281,499048;2;9;9
178771;OMNI05C/2011v3;1975;2045:40;2045:40;1;2;2;2;9;9;9;2;2;1;2;2;9;2;9;1;3;2;9;2;9;2;9;2;9;1;1;2;2047:26;2047:26; ; ; ; ; ; ; ; ;11R-000-5C;04-5940-032;11R-000-5C*04-5940-032;595;20110523;1;4;2;40516;35;1;59245;1012011;5.1.10.17.12.01.1;1012;13;59;10;1;9;1;48;4;2;99;1;19750807;1975;6;35;5;3;2;2;3;2;6;5;3;3;1;1;0;0;0;0;0;0;0;1;9;31;3112;3;2;2;2;12;2750;3;2;3;2;1;2;4;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;1;35;5;3;6;5;3;3;1;1;0;0;0;0;0;0;0;1;9;31;3112;3;2;2;2;1;1;35;5;3;6;5;3;3;1;1;0;0;0;0;0;0;0;1;9;31;3112;3;2;2;2;2;12;2750;917;7;3;0;0;0;1;1;1;0;0;0;1;0;0;0;99;99;9999;2;0;0;0;0;0;1975;1;0;35;1981;2;1;29;2009;1;2;1;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;9999;9;9;99;1,37296674096937;41326,73724072;,7133109973;10063,308425;1;3;2
